District,Fine amount,Crime_Count,Category,Latitude,Longitude,Name,Rating,Review Count
los angeles,71.3929,"47,264",mexican,34.046531,-118.25068,India's Restaurant,4.5,"1,706"
los angeles,71.3929,"47,264",mexican,34.07024,-118.250448,Rice & Nori,4.5,"2,004"
los angeles,71.3929,"47,264",mexican,34.07024,-118.250448,Rich's BBQ,4.5,"2,005"
los angeles,71.3929,"47,264",mexican,34.04812,-118.21147,RiceBox,4.5,"2,401"
los angeles,71.3929,"47,264",mexican,34.04812,-118.21147,Ricky's Fish Tacos,4.5,"2,403"
los angeles,71.3929,"47,264",mexican,34.04812,-118.21147,RioZonas Açaí,4.5,"2,403"
los angeles,71.3929,"47,264",mideastern,34.04151,-118.23261,Choeng Wun Korean BBQ Buffet Restaurant,4.5,"1,064"
los angeles,71.3929,"47,264",mideastern,34.04151,-118.23261,Chosun Galbee,4.5,"1,064"
los angeles,71.3929,"47,264",mideastern,34.04151,-118.23261,Chinese Friends Restaurant,4.5,"1,065"
los angeles,71.3929,"47,264",mideastern,34.04151,-118.23261,Chunju Han-il Kwan,4.5,"1,066"
los angeles,71.3929,"47,264",mideastern,34.04151,-118.23261,Cilantro Lime,4.5,"1,066"
los angeles,71.3929,"47,264",mideastern,34.04151,-118.23261,Wi Korean BBQ,4.5,"1,066"
los angeles,71.3929,"47,264",mideastern,34.04151,-118.23261,Casa Fina Restaurant & Cantina,4.5,"1,069"
los angeles,71.3929,"47,264",mongolian,34.06177,-118.287258,Pizza Buona,4.5,183
los angeles,71.3929,"47,264",mongolian,34.06177,-118.287258,Pizza Next Door,4.5,183
los angeles,71.3929,"47,264",movietheaters,34.04809,-118.258943,BAR Ama,4.5,107
los angeles,71.3929,"47,264",movietheaters,34.04809,-118.258943,Barbara's At The Brewery,4.5,110
los angeles,71.3929,"47,264",movietheaters,34.04809,-118.258943,Barbrix Restaurant & Wine Bar,4.5,111
los angeles,71.3929,"47,264",movietheaters,34.04809,-118.258943,Marugame Monzo,4.5,117
los angeles,71.3929,"47,264",newamerican,34.07619,-118.25656,Azla,4.5,53
los angeles,71.3929,"47,264",newamerican,34.07619,-118.25656,Baby's Badass Burgers,4.5,53
los angeles,71.3929,"47,264",newamerican,34.047081,-118.250137,Street Tacos and Grill,4.5,246
los angeles,71.3929,"47,264",newamerican,34.047081,-118.250137,Sulga Jinju Gom Tang House of Beef Soup,4.5,247
los angeles,71.3929,"47,264",newamerican,34.047081,-118.250137,Sushi Hon,4.5,248
los angeles,71.3929,"47,264",newamerican,34.048111,-118.258345,Undergrind Cafe,4.5,334
los angeles,71.3929,"47,264",newamerican,34.048111,-118.258345,URBAN cate,4.5,339
los angeles,71.3929,"47,264",newamerican,34.048111,-118.258345,Uovo- Mid-Wilshire,4.5,339
los angeles,71.3929,"47,264",newamerican,34.048111,-118.258345,Urban Skillet,4.5,347
los angeles,71.3929,"47,264",newamerican,34.048111,-118.258345,Urth Caffé- Downtown LA,4.5,347
los angeles,71.3929,"47,264",newamerican,34.048111,-118.258345,Green Leaves Vegan,4.5,353
los angeles,71.3929,"47,264",newamerican,34.044876,-118.232614,Mercado Hollywood,4.5,551
los angeles,71.3929,"47,264",newamerican,34.044876,-118.232614,Mercado Los Angeles,4.5,552
los angeles,71.3929,"47,264",newamerican,34.044876,-118.232614,Mesa Thai Cuisine,4.5,553
los angeles,71.3929,"47,264",newamerican,34.04716,-118.24708,Eagle Rock Green Dragon,4.5,587
los angeles,71.3929,"47,264",newamerican,34.04716,-118.24708,Eagle Rock Italian Bakery & Deli,4.5,587
los angeles,71.3929,"47,264",pakistani,34.069332,-118.292503,Don Francisco's Coffee Casa Cubana,4.5,811
los angeles,71.3929,"47,264",pakistani,34.069332,-118.292503,Dōnatsu,4.5,812
los angeles,71.3929,"47,264",pakistani,34.069332,-118.292503,Yuchun,4.5,812
los angeles,71.3929,"47,264",pizza,34.083461,-118.295175,Porto's Bakery & Cafe,4.5,495
los angeles,71.3929,"47,264",pizza,34.083461,-118.295175,Jang Ga Ne,4.5,497
los angeles,71.3929,"47,264",pizza,34.083461,-118.295175,Portobanco's Restaurant,4.5,497
los angeles,71.3929,"47,264",pubs,34.044765,-118.249443,Forage,4.5,"1,039"
los angeles,71.3929,"47,264",ramen,34.05941,-118.292,Perfect Pita,4.5,216
los angeles,71.3929,"47,264",ramen,34.05941,-118.292,Petit Trois,4.5,222
los angeles,71.3929,"47,264",ramen,34.050529,-118.248619,Doshi Fish,4.5,909
los angeles,71.3929,"47,264",restaurants,34.03396,-118.22965,Electric Karma,4.5,58
los angeles,71.3929,"47,264",restaurants,34.03396,-118.22965,Elderberries Threefold Cafe,4.5,59
los angeles,71.3929,"47,264",salad,34.035035,-118.283531,Naab Cafe,4.5,273
los angeles,71.3929,"47,264",sandwiches,34.082553,-118.273125,Dulan's On Crenshaw,4.5,189
los angeles,71.3929,"47,264",sandwiches,34.06341,-118.29378,Fred 62,4.5,440
los angeles,71.3929,"47,264",sandwiches,34.049319,-118.260798,Tactile Coffee,4.5,752
los angeles,71.3929,"47,264",sandwiches,34.05165,-118.2552,Wokcano Asian Restaurant & Bar,4.5,764
los angeles,71.3929,"47,264",southern,34.06962,-118.27756,Korean Kitchen Hibachi Barbeque,4.5,298
los angeles,71.3929,"47,264",southern,34.06962,-118.27756,Kouraku Restaurant,4.5,298
los angeles,71.3929,"47,264",southern,34.061517,-118.239716,The 3rd Stop,4.5,"5,619"
los angeles,71.3929,"47,264",southern,34.061517,-118.239716,The Apple Pan,4.5,"5,624"
los angeles,71.3929,"47,264",southern,34.061517,-118.239716,The Bento Place,4.5,"5,624"
los angeles,71.3929,"47,264",southern,34.061517,-118.239716,The Black Cat,4.5,"5,630"
los angeles,71.3929,"47,264",southern,34.061517,-118.239716,The Black Sheep,4.5,"5,630"
los angeles,71.3929,"47,264",southern,34.061517,-118.239716,Fala Bar,4.5,"5,638"
los angeles,71.3929,"47,264",sportsbars,34.090854,-118.278326,Arashi Sushi,4.5,324
los angeles,71.3929,"47,264",sportsbars,34.090854,-118.278326,Ariyoshi Sushi Cafe Izakaya,4.5,326
los angeles,71.3929,"47,264",sushi,34.083192,-118.273245,Katsuya Hollywood,4.5,634
los angeles,71.3929,"47,264",sushi,34.048468,-118.240249,Pine & Crane,4.5,"1,283"
los angeles,71.3929,"47,264",sushi,34.047639,-118.247748,Yellow House Cafe,4.5,"2,578"
los angeles,71.3929,"47,264",sushi,34.047639,-118.247748,Young King,4.5,"2,580"
los angeles,71.3929,"47,264",taiwanese,34.090596,-118.277172,La Pergoletta,4.5,"2,137"
los angeles,71.3929,"47,264",tradamerican,34.046375,-118.250871,Papa's Chicken,4.5,293
los angeles,71.3929,"47,264",tradamerican,34.046375,-118.250871,Papi Tacos & Churros,4.5,294
los angeles,71.3929,"47,264",vegan,34.04552,-118.25087,Coppelia's Bakery & Cafe,4.5,312
los angeles,71.3929,"47,264",vegan,34.04552,-118.25087,Corn Man,4.5,312
los angeles,71.3929,"47,264",vegetarian,34.06217,-118.23561,Coffee For Breakfast,4.5,639
los angeles,71.3929,"47,264",vegetarian,34.06217,-118.23561,Sushi Ippo,4.5,639
los angeles,71.3929,"47,264",vegetarian,34.06217,-118.23561,Sushi One,4.5,639
los angeles,71.3929,"47,264",vegetarian,34.077812,-118.264616,Morton's The Steakhouse,4.5,738
los angeles,71.3929,"47,264",vegetarian,34.077812,-118.264616,Moun Of Tunis Restaurant,4.5,739
los angeles,71.3929,"47,264",vegetarian,34.077812,-118.264616,Mountain Cafe,4.5,739
los angeles,71.3929,"47,264",wine_bars,34.044503,-118.24037,Spoon By H,4.5,96
los angeles,71.3929,"47,264",wine_bars,34.044503,-118.24037,Spread Mediterranean Kitchen,4.5,96
san fernando,73.3329,"31,715",african,34.19105,-118.454684,ACASA Food Truck,4.5,31
san fernando,73.3329,"31,715",armenian,34.200298,-118.501255,Myungin Dumplings,4.5,82
san fernando,73.3329,"31,715",armenian,34.236058,-118.484356,Asumare,4.5,177
san fernando,73.3329,"31,715",asianfusion,34.227602,-118.501498,Enjoy Bowl - North Hills,4.5,91
san fernando,73.3329,"31,715",asianfusion,34.201408,-118.414488,OMGarnachas,4.5,178
san fernando,73.3329,"31,715",bakeries,34.264755,-118.522263,Little Caesars Pizza,4.5,55
san fernando,73.3329,"31,715",bakeries,34.22129,-118.43314,Crave Cafe Sushi,4.5,94
san fernando,73.3329,"31,715",bakeries,34.265005,-118.520023,Pho 21,4.5,144
san fernando,73.3329,"31,715",bakeries,34.26518,-118.516,Bistrot Paris,4.5,344
san fernando,73.3329,"31,715",bbq,34.20901,-118.501403,Ring - Baked Tofu Donuts,4.5,2
san fernando,73.3329,"31,715",bbq,34.19361,-118.40563,Mediterranean Bistro,4.5,28
san fernando,73.3329,"31,715",breakfast_brunch,34.25035,-118.46784,7Fusion,4.5,22
san fernando,73.3329,"31,715",breakfast_brunch,34.2413,-118.53658,Hamptons 818,4.5,842
san fernando,73.3329,"31,715",breweries,34.18194,-118.45458,Mr. Tako,4.5,427
san fernando,73.3329,"31,715",burgers,34.179246,-118.454537,King of Crabs,4.5,661
san fernando,73.3329,"31,715",butcher,34.207973,-118.508443,The Lake House,4.5,77
san fernando,73.3329,"31,715",butcher,34.272787,-118.502055,Aura's Xquisit Food Xotic Juices,4.5,412
san fernando,73.3329,"31,715",cafes,34.186206,-118.503211,Claim Jumper Restaurants,4.5,7
san fernando,73.3329,"31,715",cafes,34.18394,-118.45023,Mega Glatt Mart,4.5,79
san fernando,73.3329,"31,715",cajun,34.235842,-118.466545,Uncle Johnny's Burgers,4.5,291
san fernando,73.3329,"31,715",cajun,34.310318,-118.42855,Fina Estampa,4.5,332
san fernando,73.3329,"31,715",caribbean,34.204423,-118.448482,Martin Fierro Asados,4.5,512
san fernando,73.3329,"31,715",catering,34.207008,-118.501137,AYCE Gogi,4.5,19
san fernando,73.3329,"31,715",chicken_wings,34.201526,-118.51815,Bene Chicken Cafe,4.5,43
san fernando,73.3329,"31,715",chickenshop,34.209224,-118.429766,Waffle Love - Northridge,4.5,40
san fernando,73.3329,"31,715",chickenshop,34.265381,-118.402315,International Market Grill,4.5,66
san fernando,73.3329,"31,715",chickenshop,34.257923,-118.522908,Firebirds,4.5,76
san fernando,73.3329,"31,715",chickenshop,34.221182,-118.467993,Abuelitas,4.5,110
san fernando,73.3329,"31,715",coffee,34.22219,-118.46714,Hook Burger,4.5,77
san fernando,73.3329,"31,715",cuban,34.254179,-118.439158,Chutamas Thai Cuisine,4.5,290
san fernando,73.3329,"31,715",delis,34.264582,-118.519512,Okumura Restaurant,4.5,119
san fernando,73.3329,"31,715",delis,34.184967,-118.448697,India Sweets & Spices,4.5,183
san fernando,73.3329,"31,715",desserts,34.194055,-118.457844,Bird Box,4.5,196
san fernando,73.3329,"31,715",desserts,34.22156,-118.51033,Catch 818 Mariscos,4.5,203
san fernando,73.3329,"31,715",filipino,34.220967,-118.451875,Horseless Carriage Restaurant,4.5,157
san fernando,73.3329,"31,715",foodtrucks,34.21745,-118.47036,BBQ Choice,4.5,47
san fernando,73.3329,"31,715",foodtrucks,34.293292,-118.415222,Magaly's Tamales and Mexican Grill,4.5,47
san fernando,73.3329,"31,715",foodtrucks,34.262163,-118.502344,Philly's Best,4.5,53
san fernando,73.3329,"31,715",foodtrucks,34.230985,-118.535684,Iroha Sushi of Tokyo,4.5,105
san fernando,73.3329,"31,715",foodtrucks,34.224522,-118.499352,Captain's Sub Shop,4.5,147
san fernando,73.3329,"31,715",foodtrucks,34.242771,-118.463625,Asha Indian Restaurant,4.5,192
san fernando,73.3329,"31,715",gastropubs,34.28194,-118.44024,Baked It Myself,4.5,280
san fernando,73.3329,"31,715",greek,34.187,-118.44904,Famous Cafe Restaurant,4.5,3
san fernando,73.3329,"31,715",haitian,34.18195,-118.442169,Jawadi Halal Meat Market,4.5,18
san fernando,73.3329,"31,715",halal,34.255706,-118.43541,El Katracho Restaurant,4.5,232
san fernando,73.3329,"31,715",hawaiian,34.23835,-118.53529,OMGrill,4.5,244
san fernando,73.3329,"31,715",indpak,34.194343,-118.502775,Coco D’s,4.5,119
san fernando,73.3329,"31,715",japanese,34.201559,-118.517277,Birrieria San Marcos,4.5,66
san fernando,73.3329,"31,715",japanese,34.187368,-118.466869,Go's Mart,4.5,82
san fernando,73.3329,"31,715",japanese,34.203416,-118.466037,Tarzana Armenian Deli,4.5,126
san fernando,73.3329,"31,715",japanese,34.228898,-118.529192,H.O.M. Italian Eatery,4.5,187
san fernando,73.3329,"31,715",japanese,34.26376,-118.50209,Birrieria Lupita # 2,4.5,250
san fernando,73.3329,"31,715",juicebars,34.239682,-118.525401,The Pizzeria Factory,4.5,71
san fernando,73.3329,"31,715",juicebars,34.201437,-118.483092,C-Viche Express,4.5,149
san fernando,73.3329,"31,715",juicebars,34.221442,-118.429225,Shisha Cafe & Lounge,4.5,175
san fernando,73.3329,"31,715",korean,34.224277,-118.53585,Valley Sandwiches,4.5,319
san fernando,73.3329,"31,715",korean,34.26386,-118.52304,Abuela's Food Truck,4.5,401
san fernando,73.3329,"31,715",korean,34.221058,-118.468439,Chop Shop Butcher & Grill,4.5,977
san fernando,73.3329,"31,715",korean,34.256618,-118.500207,New York Chicken & Gyro,4.5,"1,303"
san fernando,73.3329,"31,715",korean,34.255146,-118.537373,Urbane Cafe,4.5,"3,496"
san fernando,73.3329,"31,715",laotian,34.26497,-118.46855,The Village,4.5,163
san fernando,73.3329,"31,715",latin,34.200791,-118.409313,All American BBQ,4.5,47
san fernando,73.3329,"31,715",lebanese,34.236384,-118.537561,Ensenada Fish Tacos,4.5,908
san fernando,73.3329,"31,715",mediterranean,34.208611,-118.500874,saffRON Mediterranean Kitchen,4.5,21
san fernando,73.3329,"31,715",mediterranean,34.186815,-118.421969,Mr Furley's Bar,4.5,25
san fernando,73.3329,"31,715",mediterranean,34.194293,-118.502784,Garden Cafe,4.5,38
san fernando,73.3329,"31,715",mediterranean,34.26456,-118.52031,Friend Restaurant,4.5,42
san fernando,73.3329,"31,715",mediterranean,34.184775,-118.44912,Sushi Iki,4.5,76
san fernando,73.3329,"31,715",mediterranean,34.23962,-118.53562,WaBa Grill,4.5,94
san fernando,73.3329,"31,715",mediterranean,34.18279,-118.44915,Oro's Pizza & Bakery,4.5,111
san fernando,73.3329,"31,715",mediterranean,34.201983,-118.467899,Belgium Waffle Haus,4.5,216
san fernando,73.3329,"31,715",mediterranean,34.271585,-118.501366,Q&Q Hawaiian BBQ,4.5,722
san fernando,73.3329,"31,715",mediterranean,34.186598,-118.431349,Wong's Wok Chinese Food,4.5,811
san fernando,73.3329,"31,715",mexican,34.22875,-118.485544,Guido's Pizza & Pasta,4.5,6
san fernando,73.3329,"31,715",mexican,34.228515,-118.48539,Fabrocini's Italian Kitchen,4.5,10
san fernando,73.3329,"31,715",mexican,34.191956,-118.449166,Something's Fishy,4.5,39
san fernando,73.3329,"31,715",mexican,34.193785,-118.449934,Los Pepe’s Tacos Truck,4.5,45
san fernando,73.3329,"31,715",mexican,34.22733,-118.44967,Ok Chinese Restaurant,4.5,49
san fernando,73.3329,"31,715",mexican,34.198421,-118.448519,Villaggio Deli & Restaurant,4.5,54
san fernando,73.3329,"31,715",mexican,34.213058,-118.466416,AAA Food,4.5,55
san fernando,73.3329,"31,715",mexican,34.252814,-118.425228,Raw Junkies,4.5,69
san fernando,73.3329,"31,715",mexican,34.207035,-118.431519,FalafeLand,4.5,85
san fernando,73.3329,"31,715",mexican,34.20341,-118.466065,Pizza Wagon Of Brooklyn,4.5,204
san fernando,73.3329,"31,715",mexican,34.224203,-118.535733,Follow Your Heart Natural Foods Market & Cafe,4.5,231
san fernando,73.3329,"31,715",mexican,34.260404,-118.429687,Sushi Spot,4.5,485
san fernando,73.3329,"31,715",mexican,34.200224,-118.467097,Dizin Persian Cuisine,4.5,884
san fernando,73.3329,"31,715",mexican,34.201748,-118.404854,Olive & Grill,4.5,990
san fernando,73.3329,"31,715",mideastern,34.194354,-118.502163,Papillon International Bakery,4.5,159
san fernando,73.3329,"31,715",mideastern,34.201843,-118.467303,Q Kabob,4.5,334
san fernando,73.3329,"31,715",mideastern,34.179265,-118.44037,Shamshiri Restaurant,4.5,558
san fernando,73.3329,"31,715",newamerican,34.257721,-118.485222,Spumoni Restaurant,4.5,546
san fernando,73.3329,"31,715",newamerican,34.24168,-118.535476,Uncle Tony's Pizzeria,4.5,568
san fernando,73.3329,"31,715",persian,34.193935,-118.509382,Van Nuys Pizza & Chicken,4.5,21
san fernando,73.3329,"31,715",persian,34.199867,-118.466065,Le Sanglier French Restaurant,4.5,77
san fernando,73.3329,"31,715",peruvian,34.20869,-118.51901,Pearl District Sherman Oaks,4.5,71
san fernando,73.3329,"31,715",peruvian,34.280646,-118.439496,Teriyakiya,4.5,176
san fernando,73.3329,"31,715",pizza,34.18697,-118.45707,Lum-Ka-Naad,4.5,86
san fernando,73.3329,"31,715",pizza,34.20206,-118.501265,Ay Papa Que Rico,4.5,144
san fernando,73.3329,"31,715",pizza,34.250235,-118.519513,Bronco Burrito,4.5,274
san fernando,73.3329,"31,715",pizza,34.17243,-118.45656,Tacos Charly,4.5,456
san fernando,73.3329,"31,715",poke,34.23517,-118.5277,Myke's Cafe,4.5,11
san fernando,73.3329,"31,715",poke,34.26522,-118.52203,Salata,4.5,438
san fernando,73.3329,"31,715",ramen,34.186756,-118.432113,The Kabob Stop,4.5,205
san fernando,73.3329,"31,715",salad,34.23807,-118.53654,Jaliz Cuisine of East Africa,4.5,47
san fernando,73.3329,"31,715",salad,34.223567,-118.502495,Brent's Deli Northridge,4.5,231
san fernando,73.3329,"31,715",salad,34.2348,-118.535609,Claudine Kitchen & Bakeshop,4.5,333
san fernando,73.3329,"31,715",salvadoran,34.23225,-118.438751,Jasmine Thai Cuisine,4.5,64
san fernando,73.3329,"31,715",salvadoran,34.209185,-118.519326,Davenport's Restaurant,4.5,110
san fernando,73.3329,"31,715",sandwiches,34.221455,-118.484854,Tasty Chicken,4.5,56
san fernando,73.3329,"31,715",sandwiches,34.22104,-118.53571,Roni Macaroni,4.5,80
san fernando,73.3329,"31,715",sandwiches,34.250364,-118.519492,Antonio's Tacos & Kabob,4.5,87
san fernando,73.3329,"31,715",sandwiches,34.227492,-118.502043,Bun Bo Hue,4.5,232
san fernando,73.3329,"31,715",seafood,34.226618,-118.449176,American Jewish University's Elegant Affairs Kosher Catering,4.5,18
san fernando,73.3329,"31,715",seafood,34.286215,-118.437553,Starlight Bakery Cafe,4.5,73
san fernando,73.3329,"31,715",seafood,34.21402,-118.48335,Costa Grande,4.5,74
san fernando,73.3329,"31,715",seafood,34.25594,-118.535982,94th Aero Squadron,4.5,484
san fernando,73.3329,"31,715",streetvendors,34.227452,-118.485642,Thephilliesss,4.5,2
san fernando,73.3329,"31,715",sushi,34.20103,-118.420709,Grandma Kim's Family Diner,4.5,325
san fernando,73.3329,"31,715",tacos,34.208275,-118.509454,Taj Mahal,4.5,11
san fernando,73.3329,"31,715",tacos,34.25504,-118.43664,Luna Grill - Sherman Oaks,4.5,16
san fernando,73.3329,"31,715",tacos,34.186281,-118.512449,Chi's Chinese Cuisine,4.5,17
san fernando,73.3329,"31,715",tacos,34.227512,-118.527055,Odyssey,4.5,75
san fernando,73.3329,"31,715",tacos,34.208353,-118.430026,Hikari Sushi,4.5,208
san fernando,73.3329,"31,715",taiwanese,34.221222,-118.536587,Mom's Bar B-Q House,4.5,614
san fernando,73.3329,"31,715",thai,34.20177,-118.46716,Gio's Fresh Mediterranean,4.5,47
san fernando,73.3329,"31,715",thai,34.202546,-118.410804,Barin Russian Cuisine,4.5,76
san fernando,73.3329,"31,715",thai,34.228406,-118.526878,Noho Hot Chicken,4.5,244
san fernando,73.3329,"31,715",thai,34.221595,-118.460242,Bar Louie - Northridge Fashion Center,4.5,261
san fernando,73.3329,"31,715",thai,34.235122,-118.484821,Sabrositas Pupusas & Beer,4.5,305
san fernando,73.3329,"31,715",thai,34.219643,-118.432434,Teriyaki Plus,4.5,318
san fernando,73.3329,"31,715",thai,34.208275,-118.507865,La Corona Bar & Grill,4.5,347
san fernando,73.3329,"31,715",vegan,34.220581,-118.509725,DeFranko's Submarines,4.5,126
san fernando,73.3329,"31,715",vegan,34.186357,-118.414026,Lido Pizza,4.5,952
san fernando,73.3329,"31,715",vietnamese,34.209023,-118.52759,Heart's Coffee Shop,4.5,322
santa clarita,78.2162,420,coffee,34.27414,-118.56494,La Cava,4.5,86
santa clarita,78.2162,420,mediterranean,34.274985,-118.563259,Sipan Bakery Express,4.5,427
santa monica,66.928,"7,551",bakeries,33.99114,-118.44875,Malaka Brothers Spit Roasted Mediterranean,4.5,513
santa monica,66.928,"7,551",bars,33.981368,-118.463066,Marina Grill & Bar,4.5,807
santa monica,66.928,"7,551",beer_and_wine,33.989365,-118.472305,California Pizza Kitchen at Marina Del Rey,4.5,7
santa monica,66.928,"7,551",breakfast_brunch,34.031699,-118.46292,Tin Roof Bistro,4.5,643
santa monica,66.928,"7,551",breakfast_brunch,33.998356,-118.473829,New Deli,4.5,"1,019"
santa monica,66.928,"7,551",burgers,33.99808,-118.47445,Brewport Tap House,4.5,142
santa monica,66.928,"7,551",burgers,33.9862,-118.442667,Dinah's Family Restaurant,4.5,402
santa monica,66.928,"7,551",burgers,33.979751,-118.465962,Quebobs Stand,4.5,404
santa monica,66.928,"7,551",fishnchips,33.988507,-118.474756,The Taste Kitchen,4.5,212
santa monica,66.928,"7,551",foodtrucks,33.98951,-118.46316,Yalla Mediterranean,4.5,28
santa monica,66.928,"7,551",french,33.999539,-118.46442,The Spot Cafe & Lounge,4.5,230
santa monica,66.928,"7,551",gastropubs,34.024822,-118.459927,Espresso Yo Self,4.5,639
santa monica,66.928,"7,551",german,33.987788,-118.474399,Sidewalk Cafe,4.5,132
santa monica,66.928,"7,551",greek,34.000921,-118.467876,Gaby's,4.5,55
santa monica,66.928,"7,551",italian,34.019184,-118.496009,The Izaka-Ya by Katsu-Ya Manhattan Beach,4.5,94
santa monica,66.928,"7,551",italian,34.015516,-118.490225,Norah,4.5,"2,511"
santa monica,66.928,"7,551",izakaya,34.03679,-118.477031,Mario's Pizza,4.5,354
santa monica,66.928,"7,551",japanese,33.998093,-118.478849,Turn Dough,4.5,112
santa monica,66.928,"7,551",japanese,34.00031,-118.48207,Kagura El Segundo,4.5,"1,265"
santa monica,66.928,"7,551",mexican,33.986639,-118.471641,Spring Chicken & Potatoes,4.5,801
santa monica,66.928,"7,551",newamerican,33.98826,-118.45146,Abbot's Pizza Company,4.5,70
santa monica,66.928,"7,551",newamerican,33.98958,-118.4637,Sinder Lounge,4.5,86
santa monica,66.928,"7,551",newamerican,34.017951,-118.49302,Cinco,4.5,"2,115"
santa monica,66.928,"7,551",peruvian,33.988507,-118.474756,Alejos Presto Trattoria Italian Restaurant,4.5,435
santa monica,66.928,"7,551",pizza,33.9993,-118.48047,Pho Show,4.5,50
santa monica,66.928,"7,551",pizza,33.983071,-118.460056,Beachside Cafe,4.5,76
santa monica,66.928,"7,551",pizza,33.996824,-118.457977,Ali'i Fish Company,4.5,105
santa monica,66.928,"7,551",ramen,33.98301,-118.46093,Ritrovo Playa Vista,4.5,315
santa monica,66.928,"7,551",sandwiches,33.988734,-118.474782,Craig's,4.5,477
santa monica,66.928,"7,551",spanish,34.002788,-118.484641,The Kettle,4.5,835
santa monica,66.928,"7,551",steak,33.99808,-118.47445,Señor G's Fresh & Healthy Mexican Food,4.5,34
santa monica,66.928,"7,551",streetvendors,33.986219,-118.473043,Wirin Thai Restaurant,4.5,113
santa monica,66.928,"7,551",sushi,33.98308,-118.46082,Guillen's La Playita Taco Truck,4.5,242
santa monica,66.928,"7,551",tacos,34.001126,-118.469817,Café Solar,4.5,39
santa monica,66.928,"7,551",tradamerican,33.995287,-118.473199,Umberto's Italian Restaurant,4.5,18
santa monica,66.928,"7,551",tradamerican,34.026821,-118.46895,Pick Your Plate,4.5,114
santa monica,66.928,"7,551",tradamerican,34.00923,-118.49173,Yaman's Pizzeria,4.5,621
santa monica,66.928,"7,551",vietnamese,33.999516,-118.464162,Marios pizza party,4.5,498
santa monica,66.928,"7,551",wine_bars,33.99422,-118.479584,Thomas Hamburgers,4.5,83
santa monica,66.928,"7,551",wine_bars,33.993164,-118.474656,The Strand House,4.5,442
santa monica,66.928,"7,551",wine_bars,33.988112,-118.453071,MidiCi The Neapolitan Pizza Company - Marina Del Rey,4.5,802
south pasadena,66.3636,"3,211",cafes,34.107037,-118.203455,Momo Sushi,4.5,509
west hollywood,69.132,"28,891",argentine,34.083925,-118.36308,Carousel Restaurant,4.5,964
west hollywood,69.132,"28,891",argentine,34.083925,-118.36308,High Tide,4.5,964
west hollywood,69.132,"28,891",armenian,34.10137,-118.30125,Holbox,4.5,660
west hollywood,69.132,"28,891",armenian,34.10137,-118.30125,Hollywood Burger,4.5,661
west hollywood,69.132,"28,891",bbq,34.09115,-118.30078,Rocco's Neighborhood Pizza,4.5,519
west hollywood,69.132,"28,891",bbq,34.063835,-118.305978,Good Goose Cafe,4.5,674
west hollywood,69.132,"28,891",beer_and_wine,34.075313,-118.323881,Chungchun Rice Hotdogs,4.5,887
west hollywood,69.132,"28,891",brazilian,34.061358,-118.310453,Todo Verde,4.5,"1,981"
west hollywood,69.132,"28,891",breakfast_brunch,34.101503,-118.326036,Super Tortas DF,4.5,588
west hollywood,69.132,"28,891",bubbletea,34.072953,-118.37556,Crying Tiger,4.5,915
west hollywood,69.132,"28,891",bubbletea,34.072953,-118.37556,Culina,4.5,916
west hollywood,69.132,"28,891",bubbletea,34.072953,-118.37556,My Thai,4.5,916
west hollywood,69.132,"28,891",cafes,34.099827,-118.328219,Mama Shelter Rooftop Bar,4.5,158
west hollywood,69.132,"28,891",cafes,34.099827,-118.328219,Mama's International Tamales,4.5,159
west hollywood,69.132,"28,891",cafes,34.171821,-118.406074,Mis Raices Salvadoran Cuisine,4.5,"1,342"
west hollywood,69.132,"28,891",caribbean,34.051474,-118.344281,Crispy School,4.5,144
west hollywood,69.132,"28,891",chicken_wings,34.047877,-118.325449,Border Grill Downtown LA,4.5,135
west hollywood,69.132,"28,891",chicken_wings,34.090595,-118.325586,Top Round Roast Beef,4.5,324
west hollywood,69.132,"28,891",chicken_wings,34.090595,-118.325586,Torelli Trattoria,4.5,325
west hollywood,69.132,"28,891",chicken_wings,34.090595,-118.325586,Torung Restaurant,4.5,325
west hollywood,69.132,"28,891",chicken_wings,34.090595,-118.325586,Slab,4.5,326
west hollywood,69.132,"28,891",chicken_wings,34.090595,-118.325586,TOT / Teishokuya of Tokyo,4.5,326
west hollywood,69.132,"28,891",chicken_wings,34.090595,-118.325586,Totoyama Sushi & Ramen,4.5,326
west hollywood,69.132,"28,891",chicken_wings,34.067454,-118.309619,Pho Cafe,4.5,549
west hollywood,69.132,"28,891",chicken_wings,34.067454,-118.309619,Pho Hanoi 12,4.5,551
west hollywood,69.132,"28,891",chicken_wings,34.067454,-118.309619,Pho Hoa Vietnamese Restaurant,4.5,551
west hollywood,69.132,"28,891",chicken_wings,34.067454,-118.309619,Banh Oui,4.5,552
west hollywood,69.132,"28,891",chicken_wings,34.067454,-118.309619,Pho Legend,4.5,552
west hollywood,69.132,"28,891",chicken_wings,34.067454,-118.309619,Pho Thai Town,4.5,552
west hollywood,69.132,"28,891",chickenshop,34.088068,-118.308962,Larchmont Bungalow Cafe,4.5,"2,513"
west hollywood,69.132,"28,891",chickenshop,34.088068,-118.308962,Le Grand,4.5,"2,513"
west hollywood,69.132,"28,891",chickenshop,34.088068,-118.308962,Le Petit Greek,4.5,"2,523"
west hollywood,69.132,"28,891",chickenshop,34.088068,-118.308962,Le Petit Marché,4.5,"2,523"
