category,latitude,longitude,name,rating,review_count
mexican,34.04262833,-118.2532948,Honeymee Wilshire,4.5,619
bars,34.044846,-118.249564,Hong Kong Ban Jum 0410 / Paik's Noodle,3.5,2184
mexican,34.04262833,-118.2532948,Horse Thief BBQ,4.5,620
tradamerican,34.04641173,-118.2628458,Hot Motha Clucker,3.5,2929
japanese,33.98642,-118.27357,Hot Wings Cafe,4.5,118
mexican,33.9927987,-118.4227098,House of Curry,4,1204
mexican,33.9927987,-118.4227098,House Of Pies,4,1205
mexican,34.15258,-118.36437,Howlin' Ray's,4,758
mexican,34.15258,-118.36437,Hoy-Ka Thai Restaurant,4,759
tradamerican,34.06333,-118.30072,Hoy's Wok Chinese Restaurant,4,1488
chinese,34.06301,-118.2384,Hummus Republic,4,2485
ethiopian,34.05671,-118.36483,Hungry Crowd,4.5,728
thai,34.1018849,-118.30513,Hwal Uh Kwang Jang,4,1696
steak,34.068843,-118.398751,Hyperion Public,4,4632
tradamerican,34.06333,-118.30072,Hyperslow,4,1487
catering,34.0056987,-118.3342202,I Love Sweetea,5,25
italian,34.050039,-118.248552,I Panini di Ambra,4,2767
seafood,34.10186778,-118.3120026,Idle Hour,4.5,461
seafood,34.0762031,-118.3779835,Ignatius Cafe,4,151
mexican,34.05241,-118.30071,Iki Ramen,4,2123
mediterranean,34.0249037,-118.2845961,IL Bambino Restaurant,4,176
korean,34.07403097,-118.309188,Il Capriccio on Vermont,4,1500
newamerican,34.0728,-118.36878,Il Giardino,3.5,1715
mediterranean,34.0249037,-118.2845961,Imperial Western Beer Company,4,177
mediterranean,34.0249037,-118.2845961,India's Grill,4,177
mexican,34.0465306,-118.2506799,India's Restaurant,4.5,1706
seafood,34.0833651,-118.3262166,India's Tandoori Hollywood,4,2262
juicebars,34.0638574,-118.3095668,Indimex Eats,4,674
latin,34.0359554,-118.2920263,Industriel,4,424
latin,34.10507,-118.2728548,Inko Nito,4.5,54
korean,34.06309,-118.29754,Inti Restaurant,4.5,114
korean,34.06309,-118.29754,Isaan Station Thai Street Food,4.5,116
korean,34.06452321,-118.3091645,It's Pho hollywood,4.5,163
chickenshop,33.95967,-118.30991,Itacho Ramen & Sushi,4.5,51
chickenshop,33.95967,-118.30991,Itaewon Izakaya,4.5,52
soulfood,34.05082,-118.36183,Ivanhoe Restaurant & Bar,4,95
korean,34.0669316,-118.2921742,ixlb DimSum Eats,4.5,989
italian,34.08319,-118.33908,Izakaya Fu-ga,4,552
italian,34.08319,-118.33908,Izakaya Gazen,4,552
italian,34.08319,-118.33908,Izakaya Mi Young,4,553
italian,34.08319,-118.33908,Jack N Jill's Too,4,553
asianfusion,34.0981492,-118.3501071,Jack's Family Kitchen,4,1074
asianfusion,34.0981492,-118.3501071,Jacks N Joe,4,1075
mexican,34.00058954,-118.2738522,Jae Bu Do,4.5,67
mexican,34.01744,-118.2783,Jaffa,4.5,1188
italian,34.03447,-118.28341,Jalapeño Pete's,4,1355
bbq,34.0421867,-118.3088951,Jane Q,4,62
coffee,34.084366,-118.286636,Jang Choong Dong JokBal,4,1948
pizza,34.08346062,-118.2951754,Jang Ga Ne,4.5,497
bbq,34.0421867,-118.3088951,Jar,4,62
japanese,34.0493955,-118.2397527,Jaragua,4,477
japanese,34.0493955,-118.2397527,Javista Organic Coffee Bar,4,478
chinese,34.06616,-118.23586,Jay's Bar,4,324
chinese,34.06616,-118.23586,Jeff's Gourmet Sausage Factory,4,324
korean,34.052144,-118.310428,Jeon Ju Restaurant,4,1613
hotdog,34.057693,-118.2936795,Jeong Yuk Jeom,4.5,57
coffee,34.12974,-118.21645,Jeonju Hyundaiok,4.5,478
korean,34.06309902,-118.2971334,Jesse Boy,4,728
korean,34.06309902,-118.2971334,Jewel,4,729
foodstands,34.04587816,-118.3447279,Jinsol Gukbap,5,31
mexican,34.0572413,-118.2383631,JiST Cafe,4,793
mexican,34.03967,-118.25472,Jitlada,4.5,362
mexican,34.03967,-118.25472,JJ's Sandwich Shop,4.5,362
mexican,34.03967,-118.25472,JJAN,4.5,363
mexican,34.03967,-118.25472,JJUKKU JJUKKU BBQ,4.5,363
cocktailbars,34.04676,-118.25099,Joe Coffee,4,259
cocktailbars,34.04676,-118.25099,Joe's Falafel,4,259
bakeries,34.0603059,-118.4208591,JOEY DTLA,4,1013
mediterranean,34.1023799,-118.32715,Jokbal 1030,4,1702
breakfast_brunch,34.09019089,-118.2777252,Jon & Vinny's Fairfax,4,1628
seafood,34.0728,-118.37363,Jones,4.5,663
coffee,34.083871,-118.3501442,Joom Bangkok Cafe,5,17
venezuelan,34.171879,-118.381737,Jopok Topokki,4.5,358
cafes,34.05218,-118.28737,Joy,5,70
cafes,34.05218,-118.28737,Jun Won Restaurant,5,76
cafes,34.05218,-118.28737,Kaban Persian Restaurant,5,79
bars,34.044846,-118.249564,Kabob By Faraj Restaurant & Kosher Meat Market,3.5,2184
bars,34.044846,-118.249564,KaGaYa,3.5,2184
italian,34.045168,-118.256526,Kai Ramen,4,1600
italian,34.045168,-118.256526,Kai Ramen At Joseph's Cafe,4,1600
italian,34.045168,-118.256526,Kali Restaurant,4,1601
italian,34.045168,-118.256526,Kang Ho-dong Baekjeong,4,1601
chinese,34.07817,-118.25676,Kanpai Japanese Sushi Bar & Grill 2,4.5,227
chinese,34.07817,-118.25676,Karl Strauss Brewing Company,4.5,227
japanese,34.04738712,-118.2571949,KASHIRA SUSHI,4,2348
farmersmarket,34.06143,-118.35405,Kasih,4.5,35
comfortfood,34.0377826,-118.2428721,Kass Wine Bar & Restaurant,4,841
comfortfood,34.0377826,-118.2428721,Katsu by Momota,4,841
sushi,34.08319167,-118.273245,Katsuya Hollywood,4.5,634
newamerican,34.06060001,-118.3445095,Katsuya L.A. Live,4,415
breakfast_brunch,34.06301,-118.30622,KC's Crepes Cafe,4,1191
cuban,34.02114,-118.4036,Kensho Hollywood,4,2186
breakfast_brunch,34.06301,-118.30622,Kettle Black,4,1192
sushi,34.0637422,-118.3671403,Kiku Sushi,4.5,185
korean,34.06158663,-118.3032418,King Of New York Pizzeria Pub,4.5,2045
foodstands,34.07257747,-118.2146945,King Taco,4.5,897
foodstands,34.07257747,-118.2146945,Kings Road Cafe,4.5,899
newamerican,34.07247231,-118.3593774,Kinjiro,4,2143
french,34.06415,-118.34367,Kismet,4,5144
korean,34.0560571,-118.2897392,Kitchen Sooda,4,909
pizza,34.07727,-118.26389,Klat,4,280
pizza,34.07727,-118.26389,Kobawoo House,4,280
cafes,34.03871165,-118.2642529,KOBUNGA,4.5,129
korean,34.05508861,-118.2919263,Kogi BBQ Truck - Azul,4,106
korean,34.05508861,-118.2919263,Kogi BBQ Truck - Verde,4,108
newamerican,34.0596002,-118.4143396,Koja Kitchen DTLA,4,1664
brazilian,34.04191749,-118.2551352,Komasa Sushi,4,1382
newamerican,34.0596002,-118.4143396,Kopan Ramen - Los Angeles,4,1665
southern,34.06962,-118.27756,Korean Kitchen Hibachi Barbeque,4.5,298
diners,33.97795,-118.37064,Koreatown Galleria,4,1171
tradamerican,34.06333,-118.30072,Koreatown Pizza Company,4,1487
southern,34.06962,-118.27756,Kouraku Restaurant,4.5,298
juicebars,34.143929,-118.398974,Krab Queenz,4.5,367
creperies,34.05718003,-118.2529243,Ktown Pho,4.5,136
breakfast_brunch,34.06413661,-118.2838863,Kues Restaurant,5,80
breakfast_brunch,34.06413661,-118.2838863,KyoChon,5,83
southern,34.07364241,-118.3767745,L & E Oyster Bar,4.5,938
breakfast_brunch,34.06413661,-118.2838863,L.A. Birria,5,86
vegan,34.08342,-118.37011,L'Antica Pizzeria Da Michele,4,1941
vegan,34.08342,-118.37011,La Abeja Restaurant,4,1942
italian,34.06505004,-118.2464933,La Barca Restaurant,4.5,993
vegan,34.08342,-118.37011,La Boucherie,4,1942
vegan,34.08342,-118.37011,La Brea Bakery Café,4,1945
mexican,34.1010002,-118.2872851,La Brea Ramen Bar,4,2121
italian,34.103042,-118.291857,LA Breakfast Club,4,945
vegan,34.08342,-118.37011,LA Brisket,4,1945
coffee,34.0835863,-118.3623821,LA Café,4.5,426
indpak,34.0621767,-118.3481449,La Cevicheria,4,1257
coffee,34.0835863,-118.3623821,LA Chankla,4.5,427
coffee,34.0835863,-118.3623821,La Chuperia,4.5,428
breakfast_brunch,34.072893,-118.37179,La Fonda,4,2250
desserts,33.9886408,-118.3533352,La Fonda Antioquena,5,63
desserts,33.9886408,-118.3533352,La Golondrina Mexican Cafe,5,63
seafood,34.05013744,-118.2424222,La Michoacana Restaurant,4,1196
breakfast_brunch,34.0633975,-118.3759994,La Noche Buena Restaurant,4.5,726
mediterranean,34.1012388,-118.331478,LA Number 1 Chueotang,4.5,224
korean,34.064009,-118.3007013,La Numero Uno,4.5,1953
taiwanese,34.09059638,-118.2771721,La Pergoletta,4.5,2137
korean,34.05279,-118.27807,La Pergoletta on Sunset,4.5,35
korean,34.0614471,-118.311821,La Picca,4.5,180
southern,34.102039,-118.299858,La Poubelle Bistro,4.5,727
ramen,34.05008091,-118.2401805,LA Prime,4,8318
ramen,34.05008091,-118.2401805,La Pupusa Urban Eatery,4,8317
southern,34.04810715,-118.3262787,LA Rose Cafe,4,1362
ramen,34.05008091,-118.2401805,La Taquiza,4,8325
latin,34.03528194,-118.2530662,LA Vegan,4.5,341
latin,34.03528194,-118.2530662,Lala's Argentine Grill,4.5,340
korean,34.063852,-118.294609,Lalibela Ethiopian Restaurant,4,814
bars,34.05011891,-118.2414611,Langer's,4,898
korean,34.063852,-118.294609,Lao Tao,4,814
chickenshop,34.0880681,-118.308962,Larchmont Bungalow Cafe,4.5,2513
italian,34.06372,-118.36446,Larchmont Village Wine Spirits & Cheese,5,11
colombian,34.06373,-118.296869,LASA,4,1107
chickenshop,34.16468,-118.37409,Laveta,5,5
french,34.1053549,-118.3246985,Le Comptoir,4.5,439
chickenshop,34.0880681,-118.308962,Le Grand,4.5,2513
chickenshop,34.0880681,-118.308962,Le Petit Greek,4.5,2523
chickenshop,34.0880681,-118.308962,Le Petit Marché,4.5,2523
burmese,34.08256911,-118.2722527,Le Petit Paris,4.5,316
streetvendors,34.05545044,-118.2472382,Lemon Poppy Kitchen,5,59
coffee,34.08321,-118.3464,Leo's Tacos Truck,4.5,1051
seafood,34.10142181,-118.3259859,Library Bar,3.5,834
comfortfood,34.03545834,-118.2585653,Lincoln Kitchen & Tap,5,81
cafes,34.06273,-118.30946,Little Bear,4,630
comfortfood,34.03545834,-118.2585653,Little Dom's,5,82
pizza,34.09100997,-118.2977629,Little Jewel of New Orleans,4.5,1101
ramen,34.08316,-118.32627,Little Kingston Jamaican Restaurant,5,1
tradamerican,34.0556347,-118.2746478,Little Next Door,3.5,229
taiwanese,34.05816758,-118.4173103,Little Pine,4,1121
shanghainese,34.1434651,-118.2560737,Little Sister,4,3428
vietnamese,34.0533378,-118.3089351,Little Tokyo Taiyaki,4.5,603
taiwanese,34.05816758,-118.4173103,Lobsta Truck,4,1123
italian,34.0786401,-118.3613451,Local,4,1548
ramen,34.06413665,-118.3094609,Locali,4.5,518
coffee,34.11055,-118.28726,Lock & Key,4,852
taiwanese,34.05816758,-118.4173103,LONO Hollywood,4,1128
shanghainese,34.1434651,-118.2560737,Lory's Restaurant,4,3431
taiwanese,34.05816758,-118.4173103,Los Balcones,4,1130
burgers,34.047441,-118.293926,Los Balcones - Studio City,4,1959
hotdog,34.02829238,-118.2752082,Lou’s Hot Chicken,4.5,1859
hotdog,34.02829238,-118.2752082,Louders,4.5,1860
hotdog,34.02829238,-118.2752082,Louise's Trattoria,4.5,1862
food_court,34.05062855,-118.2486353,Loupiotte Kitchen,4,2486
cocktailbars,34.04799129,-118.2584669,Love Baked Wings,4,492
ramen,34.04690964,-118.2384162,Lowell Farms - A Cannabis Cafe,4,1212
southern,34.102039,-118.299858,Lowell Farms: A Cannabis Cafe,4.5,726
cocktailbars,34.04799129,-118.2584669,Lucy Ethiopian Restaurant,4,493
tradamerican,34.073855,-118.239959,Lulu's Cafe,4,175
cocktailbars,34.04285034,-118.2577596,Luv2Eat Thai Bistro,4,1050
tradamerican,34.073855,-118.239959,Lux Restaurant,4,175
streetvendors,34.07145,-118.27267,M Grill,4,252
streetvendors,34.07145,-118.27267,M'Dear's Bakery & Bistro,4,252
donuts,34.04836,-118.24071,Ma Dang Gook Soo,4.5,227
korean,34.06308369,-118.2974812,Ma'am Sir,4.5,1461
latin,34.01717897,-118.2783506,Maccheroni Republic,5,274
korean,34.05792,-118.30503,Madame Monsieur,4,592
japanese,34.0443222,-118.2382339,Madera Kitchen,4,1735
tradamerican,34.093984,-118.327639,Mae Ting's Coconut Cakes,4,1677
tradamerican,34.093984,-118.327639,Magal BBQ,4,1677
sushi,34.05272458,-118.3185252,Maggiano's Little Italy,5,33
italian,34.05101747,-118.257886,Majangdong,4,1531
salvadoran,34.12407454,-118.2205758,Majordōmo,5,116
ramen,34.04098,-118.25696,Mama Lion,4,535
cafes,34.09982736,-118.3282186,Mama Shelter Rooftop Bar,4.5,158
cafes,34.09982736,-118.3282186,Mama's International Tamales,4.5,159
soulfood,33.9985785,-118.3307743,Manpuku Japanese Yakiniku Dining,4,566
soulfood,33.9985785,-118.3307743,Manuela,4,567
korean,34.0693,-118.29253,Mapo Galbi,4.5,502
cocktailbars,34.052601,-118.263447,Mari Kimbap Shop,4,1145
korean,34.0693,-118.29253,Marie's Coffee & Deli,4.5,503
falafel,34.11696495,-118.2620931,Marino Restaurant,4.5,667
falafel,34.11696495,-118.2620931,Mario's Peruvian & Seafood,4.5,668
korean,34.063757,-118.295838,Mariscos 4 Vientos,4,1466
mexican,34.04262833,-118.2532948,Mariscos Jalisco,4.5,620
falafel,34.0409575,-118.257195,Mariscos La Corita,4.5,130
ramen,34.0837585,-118.352546,Market Provisions,4,336
sushi,34.0485313,-118.2402898,Marouch Restaurant,4,1503
movietheaters,34.04809,-118.2589433,Marugame Monzo,4.5,117
ramen,34.0837585,-118.352546,Maruya,4,338
ramen,34.0837585,-118.352546,Masa of Echo Park,4,338
coffee,34.0484021,-118.2580705,Mateo's Ice Cream & Fruit Bars,4.5,425
hotdog,34.01562331,-118.3347559,Matjip Chigae,4.5,342
filipino,34.14177,-118.22111,Matsumoto,4.5,170
sandwiches,34.09454489,-118.3381749,Mauro's Cafe,4,1998
filipino,34.14177,-118.22111,Max City BBQ,4.5,170
hotdog,34.01562331,-118.3347559,Meals by Genet,4.5,341
hotdog,34.01562331,-118.3347559,Meat Love Korean BBQ,4.5,342
italian,34.06505004,-118.2464933,Meatzilla!,4.5,992
italian,34.06505004,-118.2464933,Mee and Greet,4.5,993
breakfast_brunch,34.090825,-118.3323209,Meea's,4,996
breakfast_brunch,34.04067,-118.2500946,Mel's Fish Shack,4,2212
breakfast_brunch,34.090825,-118.3323209,Melody,4,997
gourmet,34.059609,-118.419437,Melody Bar and Grill,3.5,1933
gourmet,34.059609,-118.419437,Melrose Station,3.5,1934
tapasmallplates,34.03445363,-118.2836694,Melrose Umbrella,4,706
bbq,34.0665313,-118.2542661,Men Oh Tokushima Ramen,4,1996
newamerican,34.0448755,-118.2326144,Mercado Hollywood,4.5,551
newamerican,34.0448755,-118.2326144,Mercado Los Angeles,4.5,552
italian,34.08335868,-118.3247249,Mercado Taqueria,4,1524
newamerican,34.04939,-118.256506,Merkato Ethiopian Restaurant & Market,4,1755
newamerican,34.0448755,-118.2326144,Mesa Thai Cuisine,4.5,553
chinese,34.0761949,-118.3751356,Mesón Cafe,4,289
breakfast_brunch,34.062127,-118.311328,MESSHALL,4,193
breakfast_brunch,34.062127,-118.311328,Messob Ethiopian Restaurant,4,194
breakfast_brunch,34.062127,-118.311328,Met Her At A Bar,4,196
french,34.051909,-118.3843212,Mex Perú Gipsy,4.5,1241
breakfast_brunch,34.0505289,-118.2486189,Mexicali Taco & Co,4,5585
breakfast_brunch,34.07381349,-118.3774918,Mezcalero,3.5,289
breakfast_brunch,34.0505289,-118.2486189,Mh Zh,4,5585
falafel,34.11696495,-118.2620931,Mi Corazon,4.5,668
breakfast_brunch,34.0505289,-118.2486189,Mia Sushi,4,5584
lounges,34.04897,-118.2514,Miari Noodle House,4,7283
newamerican,33.959442,-118.393598,Miceli's,4,1367
breakfast_brunch,34.0505289,-118.2486189,Miceli's Italian - Hollywood,4,5584
korean,34.05599268,-118.3099368,Michelangelo Ristorante,4.5,1627
korean,34.0578449,-118.2843912,Michin Dak,4.5,214
hotdog,34.08403,-118.34439,Mignon,3.5,7026
mexican,34.07869,-118.21471,Mike's Deli,4,233
mexican,34.07869,-118.21471,Mike's Deli 2,4,233
mexican,34.0720873,-118.367282,Mikkeller DTLA,4,948
mexican,34.06251215,-118.3488146,Milkfarm,4,482
korean,34.0639032,-118.3061281,Millie's Cafe,4,4775
mexican,34.0571251,-118.346074,Mimimyunga,4.5,1262
cuban,34.08875714,-118.2769305,Miro,4,703
cuban,34.08875714,-118.2769305,Mister Bossam,4,704
mexican,34.09105,-118.30819,Mister O's,4.5,44
mexican,34.09769,-118.35205,Mitsuru Cafe,3.5,1586
mexican,34.09769,-118.35205,Mixtape,3.5,1587
mexican,34.07587433,-118.3492203,Mixto Comida Latina,3.5,1665
mexican,34.07587433,-118.3492203,Mizlala,3.5,1666
mexican,34.05748236,-118.2377401,MJ's Grill,4,1128
mexican,34.05748236,-118.2377401,MOD Pizza,4,1129
thai,34.09784367,-118.3183377,Modan Eagle Rock Ramen,4.5,1713
mexican,34.09544,-118.30256,Modern Eats,4.5,549
mexican,34.09544,-118.30256,Mohawk Bend,4.5,549
mexican,34.09544,-118.30256,Momed Atwater Village,4.5,550
cafes,34.10703737,-118.2034547,Momo Sushi,4.5,509
newamerican,34.08755,-118.33333,Monarca Pasta & Grill,4,1870
mexican,34.09544,-118.30256,Monsieur Marcel,4.5,550
indpak,34.072291,-118.368852,Monte 52,4,793
indpak,34.072291,-118.368852,Monty's Good Burger,4,794
newamerican,34.0976461,-118.3529173,Moodaepo II,4,323
vegetarian,34.077812,-118.264616,Morton's The Steakhouse,4.5,738
vegetarian,34.077812,-118.264616,Moun Of Tunis Restaurant,4.5,739
vegetarian,34.077812,-118.264616,Mountain Cafe,4.5,739
seafood,34.063452,-118.299046,Mr Churro,4,3156
delis,34.0476,-118.317234,Mrs Fish,4.5,1336
newamerican,34.08369,-118.33988,Murakami Sushi,4.5,72
seafood,34.063452,-118.299046,Muraya,4,3155
seafood,34.063452,-118.299046,Musso & Frank Grill,4,3155
italian,34.07117,-118.37702,My Little Dumpling,5,48
italian,34.07117,-118.37702,My Ramen Bar,5,49
bubbletea,34.07295286,-118.3755598,My Thai,4.5,916
italian,34.07117,-118.37702,My Two Cents,5,50
argentine,34.0110704,-118.4196397,My Vegan Gold,4.5,733
argentine,34.0110704,-118.4196397,Myung Dong Kyoja,4.5,732
newamerican,34.077585,-118.259599,Myung In Dumplings,4,4006
colombian,34.06373,-118.296869,Myungrang Hot Dog-California Market LA,4,1106
salad,34.03503535,-118.2835311,Naab Cafe,4.5,273
italian,34.0978651,-118.3256499,Nabeeya,4,838
italian,34.0978651,-118.3256499,Nadri Korean Tea House,4,839
newamerican,34.046195,-118.261698,Nam Won Gol,4,2393
newamerican,34.046195,-118.261698,Natalee Thai,4,2395
falafel,34.09115,-118.30078,Natalie Peruvian Seafood Restaurant - Hollywood,4.5,303
italian,34.1074686,-118.2872751,Natraliart Jamaican Restaurant & Market,4,628
italian,34.1074686,-118.2872751,Nature's Brew,4,628
italian,34.10186222,-118.3124936,Neri's,4.5,357
newamerican,34.0735193,-118.3767501,Nest,4,463
newamerican,34.0735193,-118.3767501,New China Mongolian Bbq,4,464
korean,34.06367623,-118.2954743,New Kamara,4.5,619
newamerican,34.08612798,-118.3617271,Next Door Lounge,4,562
pizza,34.0739747,-118.3238054,Nic's on Beverly,4,1427
sandwiches,34.09454489,-118.3381749,Nick + Stef's Steakhouse,4,1994
sandwiches,34.09454489,-118.3381749,Nick's Cafe,4,1997
sandwiches,34.09454489,-118.3381749,Nickel Diner,4,1998
newamerican,34.03046422,-118.3846952,Night + Market Song,3.5,5961
newamerican,34.1014294,-118.3263326,Nightshade,4,472
newamerican,34.1014294,-118.3263326,Nishi Poke & Ramen Bistro,4,472
kebab,34.06737,-118.30892,Noe Restaurant and Bar,5,7
italian,34.0469301,-118.2566015,Noshi Sushi,4,16584
kebab,34.06737,-118.30892,Oaxacan Quesadilla Cart,5,8
chinese,34.053655,-118.319659,OB Bear,4.5,540
dimsum,34.07577,-118.36982,Ocha Classic Restaurant,4,2784
korean,34.06662622,-118.3089679,Odumak,4,445
mediterranean,34.0834751,-118.3761741,Oh My Crab,4,2427
mediterranean,34.0834751,-118.3761741,Ohana BBQ,4,2428
mediterranean,34.0834751,-118.3761741,Ohana Superette,4,2428
korean,34.06232132,-118.340899,Oi Asian Fusion,4.5,2775
cheesesteaks,34.014196,-118.282417,Okiboru House of Tsukemen,4.5,1074
cheesesteaks,34.014196,-118.282417,Okipoki,4.5,1075
chickenshop,34.05753083,-118.2952322,Olive Bistro & Catering,4.5,60
newamerican,34.03414,-118.22965,Olson's Deli,4,14
seafood,34.003815,-118.3325408,Olympic Noodle,4.5,56
pizza,34.08653,-118.37614,Omakase Teriyaki,4,1099
seafood,34.003815,-118.3325408,Ombu Grill,4.5,57
seafoodmarkets,34.04083,-118.24018,Ondal 2,4,1099
seafoodmarkets,34.04083,-118.24018,Ong Ga Nae Korean BBQ,4,1099
newamerican,34.09562,-118.29534,Oo-Kook Korean BBQ,4,106
newamerican,34.09562,-118.29534,Oomasa,4,108
japanese,34.0499,-118.2397,Oops! Sushi & Sake Bar,4,1384
newamerican,34.09562,-118.29534,Open Sesame,4,109
thai,34.0450459,-118.2769246,Openaire,4,608
italian,34.07353573,-118.3595324,Ord & Broadway,4,1797
steak,34.04469633,-118.2653645,Organix,4,1529
argentine,34.0110704,-118.4196397,Oriel Chinatown,4.5,732
steak,34.04469633,-118.2653645,Original Pantry Cafe,4,1530
newamerican,34.0833651,-118.3242882,Orleans & York Deli,4.5,493
vegan,34.09121041,-118.2794272,Orochon Ramen,4,1159
steak,34.04766494,-118.2612188,Orsa & Winston,3.5,1050
newamerican,34.0914091,-118.2792034,Osteria Cal Mare,4,784
french,34.07208,-118.36749,Osteria La Buca,4,2033
chinese,34.05828,-118.36252,Osteria Mamma,4,236
chinese,34.05828,-118.36252,Osteria Mozza,4,236
newamerican,34.0550258,-118.3833637,Ostrich Farm,4.5,212
italian,34.08323,-118.34724,Otium,4,412
italian,34.08323,-118.34724,Otomisan Restaurant,4,412
tradamerican,34.10538377,-118.3187575,OTOTO,3.5,476
coffee,34.08321,-118.3464,Oyabun,4.5,1053
coffee,34.08321,-118.3464,Pa Ord Noodle,4.5,1052
coffee,34.08321,-118.3464,Pace,4.5,1051
cocktailbars,34.08052,-118.26991,Paco's Tacos,4,184
